Title,Price,KM,Fuel Type,Transmission,Location,Seats,Engine,Link
2017 Daihatsu Gran Max 1.5 STD Single Cab Pick-up Dp 8 Jt,80000000,82500,Pertamax,N/A,Jakarta Barat,3,N/A,https://www.mobil123.com/dijual/daihatsu-gran-max-std-single-cab-dki-jakarta-joglo/14924519
2019 Datsun GO+ 1.2 A MPV / DP 5 JT,87000000,52500,Pertamax,N/A,Bandung,7,N/A,https://www.mobil123.com/dijual/datsun-go%2B-a-jawa-barat-bandung/14942543
2009 Toyota Avanza 1.5 S MPV - Tdp hanya 9jt - LOW PRICE,88000000,237500,Pertamax,N/A,Jakarta Selatan,7,N/A,https://www.mobil123.com/dijual/toyota-avanza-s-dki-jakarta-pesanggarahan/14941986
2009 Toyota Avanza 1.3 G MPV (TDP 10jt),85000000,122500,Pertamax,N/A,Jakarta Utara,7,N/A,https://www.mobil123.com/dijual/toyota-avanza-g-dki-jakarta-mangga-dua/14940583
2011 Suzuki APV 1.5 GX Arena Van (TDP 10jt) KM 71RB,85000000,72500,Pertamax,N/A,Jakarta Utara,8,N/A,https://www.mobil123.com/dijual/suzuki-apv-gx-arena-dki-jakarta-mangga-dua/14692850
2007 Honda City 1.5 VTEC Sedan (TDP 15jt),80000000,227500,Pertamax,N/A,Jakarta Utara,5,N/A,https://www.mobil123.com/dijual/honda-city-vtec-dki-jakarta-mangga-dua/14888481
2016 Toyota Agya 1.0 TRD Sportivo Hatchback (TDP 5jt) Pjk bln 9/2025,89000000,97500,Pertamax,N/A,Jakarta Utara,5,N/A,https://www.mobil123.com/dijual/toyota-agya-trd-sportivo-dki-jakarta-mangga-dua/14888474
2012 Proton Exora 1.6 CPS B-Line MPV,88000000,192500,Pertamax,N/A,Jakarta Utara,7,N/A,https://www.mobil123.com/dijual/proton-exora-cps-b-line-dki-jakarta-mangga-dua/12825199
2006 Honda Accord 2.4 VTi-L Sedan,90000000,102500,Pertamax,N/A,Jakarta Pusat,5,N/A,https://www.mobil123.com/dijual/honda-accord-vti-l-dki-jakarta-bendungan-hilir/14939770
2005 Audi A4 2.0 Sedan,89000000,72500,Pertamax,N/A,Jakarta Selatan,5,N/A,https://www.mobil123.com/dijual/audi-a4-dki-jakarta-kebayoran-baru/14811360
2003 Toyota Kijang 1.8 LGX MPV Kondisi Mulus Terawat Istimewa,88000000,221000,Pertamax,N/A,Bekasi,8,N/A,https://www.mobil123.com/dijual/toyota-kijang-lgx-jawa-barat-bekasi/14935968
1999 BMW 735IL 3.5 V8 3.5 Automatic Sedan,88000000,97500,Pertamax,N/A,Jakarta Selatan,4,N/A,https://www.mobil123.com/dijual/bmw-735il-v8-3-5-automatic-dki-jakarta-kebayoran-lama/8469805
"2009 Toyota Avanza 1,5 S MPV",88000000,238000,Pertamax,N/A,Jakarta Selatan,7,N/A,https://www.mobil123.com/dijual/toyota-avanza-s-dki-jakarta-kebayoran-lama/14935016
2011 Suzuki Splash 1.2 GL Hatchback,85000000,92500,Pertamax,N/A,Malang,5,N/A,https://www.mobil123.com/dijual/suzuki-splash-gl-jawa-timur-malang-kota/14933014
2009 Daihatsu Xenia 1.0 Li SPORTY MPV plat ag agris mobil bekas bisa tukar tambah sekoto kediri,82000000,257500,Pertamax,N/A,Kediri,7,N/A,https://www.mobil123.com/dijual/daihatsu-xenia-li-sporty-jawa-timur-pare/14932974
"( TDP 2jt ) Nissan Grand Livina 1,5 XV AT 2012 Hitam Kondisi Istimewa Bergaransi Dan Dijamin Siap Pakai #kawanmobilbekas",80000000,122000,Pertamax,N/A,Bekasi,7,N/A,https://www.mobil123.com/dijual/nissan-grand-livina-xv-jawa-barat-bekasi/14931673
"2015 Suzuki Karimun Wagon R 1,0 GL Wagon R Hatchback",82500000,80000,Pertamax,N/A,Jakarta Utara,5,N/A,https://www.mobil123.com/dijual/suzuki-karimun-wagon-r-gl-wagon-r-dki-jakarta-mangga-dua/14893052
2005 Toyota Avanza 1.3 G MPV MT ISTIMEWA MULUS TERAWAT,85000000,182500,Pertamax,N/A,Sidoarjo,7,N/A,https://www.mobil123.com/dijual/toyota-avanza-g-jawa-timur-waru/14760289
"( TDP 20jt ) Hyundai Tucson 2,0 GLS SUV 2011 Putih Kondisi Istimewa Bergaransi Dan Dijamin Siap Pakai #Kawanmobilbekas ",90000000,105000,Pertamax,N/A,Jakarta Selatan,5,N/A,https://www.mobil123.com/dijual/hyundai-tucson-gls-dki-jakarta-bintaro/14927722
"( TDP 30jt ) Chevrolet Spin 1,5 LTZ SUV 2013 Hitam Kondisi Istimewa Bergaransi Dan Dijamin Siap Pakai #Kawanmobilbekas ",85000000,100000,Pertamax,N/A,Tangerang,7,N/A,https://www.mobil123.com/dijual/chevrolet-spin-ltz-banten-gading-serpong/14926826
"2006 Honda Accord 2,4 VTi-L Sedan",90000000,102000,Pertamax,N/A,Jakarta Utara,5,N/A,https://www.mobil123.com/dijual/honda-accord-vti-l-dki-jakarta-kelapa-gading/14925212
2003 Mercedes-Benz C180 2.0 Sedan,85000000,67500,Pertamax,N/A,Jakarta Pusat,5,N/A,https://www.mobil123.com/dijual/mercedes-benz-c180-dki-jakarta-mangga-dua/14925040
2016 Daihatsu Ayla 1.0 X Hatchback - DP CUKUP 5 JUTA ANGSURAN CUKUP 2JUTAN,82000000,62500,Pertamax,N/A,Jakarta Barat,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-dki-jakarta-cengkareng/14924281
2016 Daihatsu Ayla 1.0 X Hatchback DP 5jt data dibantu sampai kirim mobil,82000000,62500,Pertamax,N/A,Jakarta Timur,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-dki-jakarta-cililitan/14759418
2009 Toyota Avanza 1.5 S MPV - Tdp hanya 9jt - LOW PRICE,88000000,237500,Pertamax,N/A,Jakarta Selatan,7,N/A,https://www.mobil123.com/dijual/toyota-avanza-s-dki-jakarta-tebet/14907687
"2017 Suzuki APV 1,5 Arena GE Tdp 6Jt",90000000,61000,Pertamax,N/A,Jakarta Barat,8,N/A,https://www.mobil123.com/dijual/suzuki-apv-ge-dki-jakarta-tangerang/14095898
2014 Suzuki APV 1.5 GL Arena Van,90000000,82500,Pertamax,N/A,Jakarta Barat,8,N/A,https://www.mobil123.com/dijual/suzuki-apv-gl-arena-dki-jakarta-cengkareng/13795277
2007 Toyota Yaris 1.5 E Hatchback unit mulus siap gas,88000000,128000,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/toyota-yaris-e-jawa-barat-ngamprah/14130027
2019 Daihatsu Gran Max 1.3 STD Van,87000000,82500,Pertamax,N/A,Bandung,2,N/A,https://www.mobil123.com/dijual/daihatsu-gran-max-std-jawa-barat-astanaanyar/14921618
2019 Datsun GO+ 1.2 A MPV,85000000,47500,Pertamax,N/A,Bandung,7,N/A,https://www.mobil123.com/dijual/datsun-go%2B-a-jawa-barat-sukajadi/14921610
2014 Nissan Grand Livina 1.5 X-Gear MPV TDP 3jt,86000000,107500,Pertamax,N/A,Depok,7,N/A,https://www.mobil123.com/dijual/nissan-grand-livina-x-gear-jawa-barat-cimanggis/14916893
2009 Toyota Vios 1.5 G Sedan,85000000,150000,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/toyota-vios-g-jawa-barat-padalarang/14907431
2012 Mazda 2 1.5 R Sedan at 2011 matic 2013 RZ V Brio RS agya ayla,90000000,112500,Pertamax,N/A,Jakarta Barat,5,N/A,https://www.mobil123.com/dijual/mazda-2-r-dki-jakarta-tambora/14872421
2012 KIA Picanto 1.2 SE 3 Hatchback,85000000,100000,Pertamax,N/A,Yogyakarta,5,N/A,https://www.mobil123.com/dijual/kia-picanto-se-3-yogyakarta-yogyakarta/14861726
2000 Toyota Kijang 2.4 LGX-D MPV plat ag sis mobil bekas bisa tukar tambah sekoto kediri,90000000,187500,Solar,N/A,Kediri,8,N/A,https://www.mobil123.com/dijual/toyota-kijang-lgx-d-jawa-timur-pare/14916153
2006 Honda Accord 2.4 VTi-L Sedan,90000000,102500,Pertamax,N/A,Jakarta Pusat,5,N/A,https://www.mobil123.com/dijual/honda-accord-vti-l-dki-jakarta-kemayoran/14915002
2001 BMW 325i 2.5 Sedan,88000000,182500,Pertamax,N/A,Jakarta Selatan,5,N/A,https://www.mobil123.com/dijual/bmw-325i-dki-jakarta-kebayoran-lama/9669847
"2012 Honda Brio 1,3 E Hatchback",84000000,56000,Pertamax,N/A,Jakarta Utara,5,N/A,https://www.mobil123.com/dijual/honda-brio-e-dki-jakarta-mangga-dua/14914729
2005 Mitsubishi Grandis 2.4 MPV Mivec At Harga Nego Mobil Bekas Jawa Timur,81000000,1234,Pertamax,N/A,Malang,7,N/A,https://www.mobil123.com/dijual/mitsubishi-grandis-jawa-timur-malang-kota/14759436
2014 Nissan March 1.2 1.2L Hatchback,80000000,87500,Pertamax,N/A,Bogor,5,N/A,https://www.mobil123.com/dijual/nissan-march-1-2l-jawa-barat-bogor-kota/14910911
2013 KIA Rio 1.4 Hatchback,90000000,152500,Pertamax,N/A,Bekasi,5,N/A,https://www.mobil123.com/dijual/kia-rio-jawa-barat-bekasi-barat/13904833
2007 Honda Jazz 1.5 i-DSI Hatchback,85000000,107500,Pertamax,N/A,Bekasi,5,N/A,https://www.mobil123.com/dijual/honda-jazz-i-dsi-jawa-barat-bekasi-barat/14298639
2008 Toyota Vios G Sedan,80000000,112500,Pertamax,N/A,Depok,5,N/A,https://www.mobil123.com/dijual/toyota-vios-g-jawa-barat-kelapa-dua/14719029
2007 Honda CR-V 2.4 2.4 i-VTEC SUV,90000000,112500,Pertamax,N/A,Jakarta Pusat,5,N/A,https://www.mobil123.com/dijual/honda-cr-v-2-4-i-vtec-dki-jakarta-kemayoran/14909765
2015 Toyota Agya 1.0 G Hatchback,82500000,97500,Pertamax,N/A,Jakarta Timur,5,N/A,https://www.mobil123.com/dijual/toyota-agya-g-dki-jakarta-condet/14908867
2014 Nissan March 1.2 1.2L Hatchback,87000000,72500,Pertamax,N/A,Medan,5,N/A,https://www.mobil123.com/dijual/nissan-march-1-2l-sumatera-utara-medan/14908059
2013 Nissan Evalia 1.5 SV MPV,87000000,147500,Pertamax,N/A,Medan,7,N/A,https://www.mobil123.com/dijual/nissan-evalia-sv-sumatera-utara-medan/14908019
2012 Nissan March 1.2 1.2L Hatchback Manual Bisa Kredit Mobil Bekas Tulungagung,85000000,142500,Pertamax,N/A,Tulungagung,5,N/A,https://www.mobil123.com/dijual/nissan-march-1-2l-jawa-timur-tulungagung/12902173
1998 Suzuki Katana 1.0 GX Wagon,80000000,17500,Pertamax,N/A,Medan,5,N/A,https://www.mobil123.com/dijual/suzuki-katana-gx-sumatera-utara-medan/14907406
2015 Daihatsu Ayla 1.0 X Hatchback PROMO DISCON BEAR DP MINIM GRATIS TEST DRIVE HOME,84000000,82500,Pertamax,N/A,Bekasi,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-jawa-barat-bekasi/14566871
2017 Wuling Confero 1.5 S C Wagon PROMO DISCON BESAR DP MINIM GRATIS TEST DRIVE HOME,90000000,72500,Pertamax,N/A,Jakarta Timur,8,N/A,https://www.mobil123.com/dijual/wuling-confero-s-c-dki-jakarta-kalimalang/14537715
2017 Daihatsu Gran Max 1.5 STD Single Cab Pick-up Dp 8Jt,80000000,82500,Pertamax,N/A,Jakarta Barat,3,N/A,https://www.mobil123.com/dijual/daihatsu-gran-max-std-single-cab-dki-jakarta-cengkareng/14759831
( TDP 25jt ) Daihatsu Xenia 1.3 Xi MT 2010 Silver Metali Kondisi Istimewa Dan Dijamin Siap Pakai #kawanmobilbekas k,83000000,125000,Pertamax,N/A,Tangerang,7,N/A,https://www.mobil123.com/dijual/daihatsu-xenia-xi-family-banten-gading-serpong/14898348
2014 Nissan Evalia 1.5 S MPV,85000000,92500,Pertamax,N/A,Jakarta Timur,7,N/A,https://www.mobil123.com/dijual/nissan-evalia-s-dki-jakarta-duren-sawit/14590653
2012 Nissan Grand Livina 1.5 XV MPV,85000000,92500,Pertamax,N/A,Jakarta Timur,7,N/A,https://www.mobil123.com/dijual/nissan-grand-livina-xv-dki-jakarta-duren-sawit/14146674
2006 Honda City 1.5 VTEC Sedan Matic Mulus,85000000,183000,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/honda-city-vtec-jawa-barat-bandung/14800890
2006 Toyota Kijang Innova 2.0 G MPV,90000000,177500,Pertamax,N/A,Medan,8,N/A,https://www.mobil123.com/dijual/toyota-kijang-innova-g-sumatera-utara-medan/14893809
2002 Toyota Kijang 2.0 LGX MPV,85000000,127500,Pertamax,N/A,Medan,8,N/A,https://www.mobil123.com/dijual/toyota-kijang-lgx-sumatera-utara-medan/14893766
"2019 Suzuki Karimun Wagon R 1,0 GL Wagon R Hatchback",80000000,131299,Pertamax,N/A,Jakarta Utara,5,N/A,https://www.mobil123.com/dijual/suzuki-karimun-wagon-r-gl-wagon-r-dki-jakarta-sunter/14892787
2008 Suzuki SX4 1.5 Cross Road Hatchback. KONDISI ISTIMEWA. PAJAK PANJANG. BODY ORISINIL. SIAP PAKAI,85000000,92500,Pertamax,N/A,Tangerang,5,N/A,https://www.mobil123.com/dijual/suzuki-sx4-cross-road-banten-deltamas/11100641
2015 Daihatsu Ayla 1.0 X Hatchback. Termurah. TGN PERTAMA. LOW KM. PAJAK PANJANG,80000000,62500,Pertamax,N/A,Jakarta Barat,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-dki-jakarta-taman-semanan-indah/12067823
2015 Toyota Limo 1.5 1.5 Manual Sedan siap pakai. PAJAK PANJANG.,90000000,102500,Pertamax,N/A,Tangerang,5,N/A,https://www.mobil123.com/dijual/toyota-limo-1-5-manual-banten-serpong-summarecon/13341640
2013 Chevrolet Spin 1.5 LTZ SUV,85000000,112500,Pertamax,N/A,Tangerang,7,N/A,https://www.mobil123.com/dijual/chevrolet-spin-ltz-banten-tangerang-kota/14891740
2008 Daihatsu Xenia 1.0 Li MPV plat AG bu in mobil bekas bisa tukar tambah sekoto kediri jatim,81000000,152500,Pertamax,N/A,Kediri,7,N/A,https://www.mobil123.com/dijual/daihatsu-xenia-li-jawa-timur-kediri/14890489
"2013 Chevrolet Spin 1,5 LTZ Manual Dp 22jt ",89000000,123456,Pertamax,N/A,Bandung,7,N/A,https://www.mobil123.com/dijual/chevrolet-spin-ltz-jawa-barat-bandung/14889538
2013 Nissan Evalia 1.5 SV MPV plat ag gus tri mobil bekas bisa tukar tambah sekoto kediri,85000000,107500,Pertamax,N/A,Kediri,7,N/A,https://www.mobil123.com/dijual/nissan-evalia-sv-jawa-timur-pare/14889390
2014 Daihatsu Ayla 1.0 D Hatchback / DP 6 JT,81000000,82500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-d-jawa-barat-bandung/13763048
2017 Suzuki Karimun Wagon R 1.0 GS Wagon R Hatchback / DP 8 JT,88000000,97500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/suzuki-karimun-wagon-r-gs-wagon-r-jawa-barat-bandung/13810405
2013 KIA Picanto 1.2 SE 3 Hatchback / DP 4 JT,84000000,142500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/kia-picanto-se-3-jawa-barat-bandung/13829194
2012 Nissan Evalia 1.5 SV MPV / DP 12 JT,84000000,87500,Pertamax,N/A,Bandung,7,N/A,https://www.mobil123.com/dijual/nissan-evalia-sv-jawa-barat-bandung/13888652
2014 Daihatsu Ayla 1.0 X Hatchback / DP 5 JT,85000000,77500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-jawa-barat-bandung/13957961
2015 Daihatsu Ayla 1.0 X Hatchback / DP 5 JT,90000000,92500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-jawa-barat-bandung/14013320
2017 Daihatsu Ayla 1.0 M Hatchback / DP 8 JT,89000000,77500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-m-jawa-barat-bandung/14030063
2014 Toyota Etios Valco 1.2 G Hatchback,80000000,92500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/toyota-etios-valco-g-jawa-barat-antapani/14887698
2013 KIA Picanto 1.2 SE 3 Hatchback / DP 7 JT,87000000,87500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/kia-picanto-se-3-jawa-barat-bandung/14050731
2004 Toyota Avanza 1.3 G MPV plat s nopi mobil bekas bisa tukar tambah sekoto kediri,86000000,192500,Pertamax,N/A,Kediri,7,N/A,https://www.mobil123.com/dijual/toyota-avanza-g-jawa-timur-pare/14885194
"( TDP 20jt ) Hyundai Tucson 2,0 GLS SUV 2011 Putih Kondisi Istimewa Bergaransi Dan Dijamin Siap Pakai #Kawanmobilbekas ",90000000,105000,Pertamax,N/A,Jakarta Selatan,5,N/A,https://www.mobil123.com/dijual/hyundai-tucson-gls-dki-jakarta-bintaro/14885163
"( TDP 30jt ) Chevrolet Spin 1,5 LTZ SUV 2013 Hitam Kondisi Istimewa Bergaransi Dan Dijamin Siap Pakai #Kawanmobilbekas ",85000000,85000,Pertamax,N/A,Jakarta Selatan,7,N/A,https://www.mobil123.com/dijual/chevrolet-spin-ltz-dki-jakarta-bintaro/14884076
2005 Mitsubishi Kuda 2.5 Grandia MPV plat l jumilan mobil bekas bisa tukar tambah sekoto kediri,90000000,197500,Solar,N/A,Kediri,7,N/A,https://www.mobil123.com/dijual/mitsubishi-kuda-grandia-jawa-timur-pare/14883238
"2015 Daihatsu Ayla 1,0 D Hatchback",84000000,5000,Pertamax,N/A,Kediri,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-d-jawa-timur-pare/14882058
2008 Nissan Livina 1.5 XR Wagon / DP 9 JT,82000000,72500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/nissan-livina-xr-jawa-barat-bandung/14066651
2018 Suzuki Karimun Wagon R 1.0 GL Wagon R Hatchback / DP 7 JT,89000000,47500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/suzuki-karimun-wagon-r-gl-wagon-r-jawa-barat-bandung/14073848
2012 Nissan Grand Livina 1.5 SV MPV / DP 5 JT,89000000,157500,Pertamax,N/A,Bandung,7,N/A,https://www.mobil123.com/dijual/nissan-grand-livina-sv-jawa-barat-bandung/14074236
2014 Nissan March 1.2 1.2L Hatchback / DP 7 JT,88000000,102500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/nissan-march-1-2l-jawa-barat-bandung/14074420
2013 Toyota Etios Valco 1.2 G Hatchback / DP 5 JT,89000000,92500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/toyota-etios-valco-g-jawa-barat-bandung/14081731
2018 Datsun GO+ 1.2 A MPV / DP 5 JT,82000000,87500,Pertamax,N/A,Bandung,7,N/A,https://www.mobil123.com/dijual/datsun-go%2B-a-jawa-barat-bandung/14089217
2013 Nissan March 1.2 1.2L Hatchback /DP 7 JT,86000000,97500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/nissan-march-1-2l-jawa-barat-bandung/14089452
2012 Nissan Grand Livina 1.5 SV MPV / DP 5 JT,89000000,117500,Pertamax,N/A,Bandung,7,N/A,https://www.mobil123.com/dijual/nissan-grand-livina-sv-jawa-barat-bandung/14154898
2013 Toyota Etios Valco 1.2 E Hatchback / DP 5 JT,83000000,107500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/toyota-etios-valco-e-jawa-barat-bandung/14163136
2016 Suzuki Karimun Wagon R 1.0 GS Wagon R Hatchback / DP 5 JT,86000000,82500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/suzuki-karimun-wagon-r-gs-wagon-r-jawa-barat-bandung/14163334
2007 Daihatsu Terios 1.5 TX SUV / DP 7 JT,89000000,297500,Pertamax,N/A,Bandung,7,N/A,https://www.mobil123.com/dijual/daihatsu-terios-tx-jawa-barat-bandung/14170859
2015 Daihatsu Ayla 1.0 X Hatchback / DP 7 JT,89000000,77500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-jawa-barat-bandung/14269341
2013 Toyota Etios Valco 1.2 E Hatchback / DP 5 JT,84000000,92500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/toyota-etios-valco-e-jawa-barat-bandung/14270271
2016 Daihatsu Ayla 1.0 D Hatchback / DP 5 JT,83000000,77500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-d-jawa-barat-bandung/14297090
2016 Daihatsu Ayla 1.0 X Hatchback PROMO CUCI GUDANG DP 5JT CICILAN 2JTAN WARRANTY SETAHUN BONUS DETAILING GRATIS,82000000,62500,Pertamax,N/A,Tangerang,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-banten-serpong/14755465
2019 Wuling Confero 1.5 S L Wagon AC DOUBLE BLOWER,88000000,107500,Pertamax,N/A,Semarang,8,N/A,https://www.mobil123.com/dijual/wuling-confero-s-l-jawa-tengah-semarang-tengah/14876420
2014 Mitsubishi Mirage 1.2 GLX Hatchback manual,89000000,127500,Pertamax,N/A,Malang,5,N/A,https://www.mobil123.com/dijual/mitsubishi-mirage-glx-jawa-timur-arjosari/14801523
2013 Mitsubishi Mirage 1.2 GLS Hatchback TDP 10 jt,80000000,112500,Pertamax,N/A,Jakarta Selatan,5,N/A,https://www.mobil123.com/dijual/mitsubishi-mirage-gls-dki-jakarta-kebayoran-baru/14769123
2012 Ford Focus 1.8 S Hatchback,89000000,87500,Pertamax,N/A,Jakarta Pusat,5,N/A,https://www.mobil123.com/dijual/ford-focus-s-dki-jakarta-kemayoran/12794265
2013 Nissan Grand Livina 1.5 XV MPV,89000000,87500,Pertamax,N/A,Jakarta Selatan,7,N/A,https://www.mobil123.com/dijual/nissan-grand-livina-xv-dki-jakarta-cilandak/13890502
2010 Daihatsu Xenia 1.3 Xi MPV / DP 5 JT,82000000,182500,Pertamax,N/A,Bandung,7,N/A,https://www.mobil123.com/dijual/daihatsu-xenia-xi-jawa-barat-bandung/14513104
2015 Toyota Agya 1.0 G Hatchback / DP 5 JT,82000000,102500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/toyota-agya-g-jawa-barat-bandung/14563249
2020 Daihatsu Gran Max 1.3 AC Van / DP 7 JT,90000000,112500,Pertamax,N/A,Bandung,2,N/A,https://www.mobil123.com/dijual/daihatsu-gran-max-ac-jawa-barat-bandung/14580776
2012 Nissan March 1.2 XS Hatchback / DP 5 JT,82000000,92500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/nissan-march-xs-jawa-barat-bandung/14590703
2015 Daihatsu Ayla 1.0 X Hatchback / DP 5 JT,81000000,72500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-jawa-barat-bandung/14604946
2015 Daihatsu Sirion 1.3 D FMC Hatchback / DP 5 JT,87000000,97500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/daihatsu-sirion-d-fmc-jawa-barat-bandung/14605430
2014 Honda Brio 1.2 Satya E Hatchback / DP 5 JT,90000000,132500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/honda-brio-satya-e-jawa-barat-bandung/14647335
2015 Daihatsu Ayla 1.0 X Hatchback / DP 3 JT,80000000,92500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-jawa-barat-bandung/14669369
2014 Toyota Etios Valco 1.2 G Hatchback / DP 5 JT,82000000,82500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/toyota-etios-valco-g-jawa-barat-bandung/14694577
2014 Daihatsu Xenia 1.0 D STD MPV / DP 3 JT,90000000,67500,Pertamax,N/A,Bandung,7,N/A,https://www.mobil123.com/dijual/daihatsu-xenia-d-std-jawa-barat-bandung/14726659
2016 Daihatsu Ayla 1.0 X Hatchback,82000000,62500,Pertamax,N/A,Jakarta Selatan,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-dki-jakarta-fatmawati/14855902
2015 Toyota Agya 1.0 G Hatchback / DP 5 JT,90000000,37500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/toyota-agya-g-jawa-barat-bandung/14736055
2013 Honda Brio 1.2 Satya E Hatchback / DP 5 JT,87000000,102500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/honda-brio-satya-e-jawa-barat-bandung/14736106
2018 Daihatsu Ayla 1.0 M Hatchback / DP 6 JT,86000000,107500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-m-jawa-barat-bandung/14746388
2013 Toyota Etios Valco 1.2 G Hatchback / DP 4 JT,89000000,147500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/toyota-etios-valco-g-jawa-barat-bandung/14792194
2014 Daihatsu Ayla 1.0 X Elegant Hatchback / DP 5 JT,85000000,32500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-elegant-jawa-barat-bandung/14792260
2015 Toyota Agya 1.0 G Hatchback / DP 5 JT,89000000,87500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/toyota-agya-g-jawa-barat-bandung/14844232
2014 Daihatsu Gran Max 1.5 STD ACPS Single Cab Pick-up,82000000,102500,Pertamax,N/A,Cikarang,3,N/A,https://www.mobil123.com/dijual/daihatsu-gran-max-std-acps-single-cab-jawa-barat-lippo-cikarang/14870697
2010 Daihatsu Xenia 1.3 Xi SPORTY MPV,88000000,102500,Pertamax,N/A,Jakarta Timur,7,N/A,https://www.mobil123.com/dijual/daihatsu-xenia-xi-sporty-dki-jakarta-lubang-buaya/14871409
2019 Renault Kwid 1.0 Climber Hatchback matix biru km 50 rban dp5jt,90000000,52500,Pertamax,N/A,Jakarta Pusat,5,N/A,https://www.mobil123.com/dijual/renault-kwid-climber-dki-jakarta-mangga-dua/14603978
2012 Nissan Grand Livina 1.5 Ultimate MPV,89000000,137500,Pertamax,N/A,Jakarta Timur,7,N/A,https://www.mobil123.com/dijual/nissan-grand-livina-ultimate-dki-jakarta-cipayung/14813864
2013 Nissan Grand Livina 1.5 X-Gear MPV,88000000,132500,Pertamax,N/A,Jakarta Utara,7,N/A,https://www.mobil123.com/dijual/nissan-grand-livina-x-gear-dki-jakarta-kelapa-gading/14855399
Karimun Wagon R GS 2014 Mt odo 60rb low kilometer,87000000,60000,Pertamax,N/A,Jakarta Selatan,5,N/A,https://www.mobil123.com/dijual/suzuki-karimun-wagon-r-gs-wagon-r-dki-jakarta-bintaro/14865699
2008 Toyota Vios 1.5 G Sedan,80000000,96500,Pertamax,N/A,Bekasi,5,N/A,https://www.mobil123.com/dijual/toyota-vios-g-jawa-barat-mustikajaya/14714454
2018 Daihatsu Sigra 1.0 M MPV,86000000,82500,Pertamax,N/A,Jakarta Timur,7,N/A,https://www.mobil123.com/dijual/daihatsu-sigra-m-dki-jakarta-cipayung/14797459
2018 Wuling Confero 1.5 Wagon,86000000,102500,Pertamax,N/A,Jakarta Timur,8,N/A,https://www.mobil123.com/dijual/wuling-confero-dki-jakarta-cipayung/14863225
2019 Renault Kwid 1.0 Climber Hatchback,90000000,47500,Pertamax,N/A,Jakarta Utara,5,N/A,https://www.mobil123.com/dijual/renault-kwid-climber-dki-jakarta-pademangan/14595489
